12 5 4
12 8 4
7 33 5
9 9 2
1 1 3
12 7 5
3 11 5
25 10 6
36 8 3
25 12 4
31 25 8
4 18 5
23 12 4
17 19 4
10 2 1
24 20 3
38 12 3
49 6 4
1 19 3
8 4 6
17 24 2
28 5 3
12 5 2
12 1 2
20 10 4
2 18 5
21 16 2
1 6 2
11 33 0
5 26 3
40 0 3
25 3 4
6 7 3
62 23 6
16 18 6
2 17 3
7 41 3
39 15 4
28 5 5
6 18 5
11 1 3
1 7 4
3 20 3
22 8 2
1 10 3
31 11 7
30 14 5
2 8 4
20 13 3
28 9 3
2 15 5
23 5 5
19 7 4
45 4 4
3 0 2
28 5 2
40 6 5
18 2 4
15 25 4
2 18 1
5 3 4
6 18 4
61 18 0
18 2 5
1 1 6
26 22 5
15 26 4
11 19 0
9 17 5
14 3 5
12 3 5
48 2 5
4 12 4
29 16 4
36 25 4
31 15 3
5 34 4
14 7 4
23 9 5
21 0 4
31 24 3
2 12 2
23 24 3
7 7 2
36 6 3
23 1 3
30 6 3
5 12 7
13 9 0
3 13 4
19 44 4
4 30 0
26 4 4
6 21 5
32 4 4
1 22 2
2 15 1
52 19 6
15 7 6
23 11 2
21 11 5
10 11 0
22 0 4
40 13 4
24 30 0
5 27 4
16 13 2
7 13 4
27 3 5
13 1 4
26 18 3
23 0 2
12 27 3
4 22 5
38 7 1
16 16 4
44 5 4
42 7 4
15 13 4
3 3 4
20 17 1
16 19 3
11 2 0
37 17 0
9 6 4
5 7 3
4 24 3
24 5 6
12 1 3
15 17 4
16 12 2
45 16 4
11 5 4
14 12 3
9 3 4
6 4 4
18 28 2
36 6 4
10 5 3
1 8 2
22 6 3
43 4 4
10 9 3
20 4 5
6 17 0
28 28 4
1 13 6
30 12 4
45 1 4
27 4 2
22 19 2
42 12 6
12 9 3
46 20 4
5 19 4
17 13 5
36 7 4
1 16 3
26 13 3
9 19 1
22 10 3
29 36 3
29 5 4
50 19 5
19 0 6
41 17 6
19 4 2
5 6 2
17 23 5
2 1 3
5 4 5
21 17 3
7 8 1
1 23 3
33 7 7
16 16 3
18 11 3
10 1 5
16 10 6
30 7 4
3 36 4
41 22 4
19 6 2
1 26 6
41 2 4
32 7 5
55 8 5
46 14 6
30 11 4
11 1 7
5 17 1
30 3 3
13 25 4
11 1 0
5 19 5
24 4 6
6 26 4
4 1 3
14 50 3
12 16 3
8 9 1
5 7 4
6 18 3
4 8 3
11 6 5
42 19 7
7 20 3
20 33 5
22 15 4
5 7 3
5 5 3
28 14 2
11 8 4
42 3 5
20 0 1
2 9 2
14 9 4
29 17 4
28 13 5
58 1 6
21 11 2
5 14 3
60 9 6
36 12 0
25 3 5
17 1 6
42 3 5
2 23 4
33 29 2
36 23 4
34 26 7
27 9 2
22 19 4
15 5 1
28 3 0
7 8 5
42 6 4
8 1 3
39 17 1
18 19 5
31 2 2
27 8 2
21 5 4
13 14 4
43 7 5
6 14 2
1 14 3
8 6 3
14 1 3
5 10 5
