62 15 7
62 1 7
57 43 8
40 19 5
51 11 6
37 17 8
53 21 8
75 0 9
86 18 6
75 22 7
81 35 9
54 28 8
73 2 7
67 29 7
60 12 1
74 30 6
88 22 6
99 16 7
48 29 6
58 14 9
67 34 5
78 15 6
62 15 5
62 8 5
70 20 7
52 28 8
71 26 5
48 16 5
61 43 2
44 36 6
90 9 6
75 13 7
56 2 6
99 33 9
33 28 9
47 27 6
42 51 6
89 5 7
78 15 8
56 28 8
38 8 6
51 2 7
53 30 6
72 18 5
50 20 6
81 21 9
80 24 8
52 18 7
70 3 6
78 0 6
52 5 8
73 15 8
69 17 7
95 14 7
53 10 5
78 15 5
90 16 8
68 7 7
65 35 7
47 28 4
55 13 7
43 28 7
99 28 3
68 7 8
50 11 9
76 32 8
65 36 7
61 29 3
59 27 8
64 6 8
62 6 8
98 7 8
54 2 7
79 26 7
86 35 7
81 25 6
44 44 7
64 17 7
73 19 8
71 9 7
81 34 6
47 22 5
73 34 6
57 17 5
86 16 6
73 8 6
80 16 6
44 22 9
63 19 3
53 23 7
69 54 7
45 40 3
76 14 7
43 31 8
82 5 7
48 32 5
52 25 4
99 29 9
65 17 9
73 21 5
71 21 8
60 21 3
72 9 7
90 23 7
74 40 3
55 37 7
66 23 5
57 23 7
77 13 8
63 11 7
76 28 6
73 10 5
62 37 6
45 32 8
88 17 4
66 26 7
94 15 7
92 17 7
65 23 7
46 13 7
70 27 4
33 29 6
61 12 3
87 27 3
59 16 7
55 17 6
54 34 6
74 15 9
62 8 6
65 27 7
66 22 5
95 26 7
61 4 7
