32 15 4
32 1 4
27 43 5
10 19 2
21 11 3
7 17 5
23 21 5
45 0 6
56 18 3
45 22 4
51 35 8
24 28 5
43 2 4
37 29 4
30 12 1
44 30 3
58 22 3
69 16 4
18 29 3
28 14 6
37 34 2
48 15 3
32 15 2
32 8 2
40 20 4
22 28 5
41 26 2
18 16 2
31 43 0
14 36 3
60 9 3
45 13 4
26 2 3
82 33 6
3 28 6
17 27 3
12 51 3
59 5 4
48 15 5
26 28 5
8 8 3
21 2 4
23 30 3
42 18 2
20 20 3
51 21 7
50 24 5
22 18 4
40 3 3
48 0 3
22 5 5
43 15 5
39 17 4
65 14 4
23 10 2
48 15 2
60 16 5
38 7 4
35 35 4
17 28 1
25 13 4
13 28 4
81 28 0
38 7 5
20 11 6
46 32 5
35 36 4
31 29 0
29 27 5
34 6 5
32 6 5
68 7 5
24 2 4
49 26 4
56 35 4
51 25 3
14 44 4
34 17 4
43 19 5
41 9 4
51 34 3
17 22 2
43 34 3
27 17 2
56 16 3
43 8 3
50 16 3
14 22 7
33 19 0
23 23 4
39 54 4
15 40 0
46 14 4
13 31 5
52 5 4
18 32 2
22 25 1
72 29 6
35 17 6
43 21 2
41 21 5
30 21 0
42 9 4
60 23 4
44 40 0
25 37 4
36 23 2
27 23 4
47 13 5
33 11 4
46 28 3
43 10 2
32 37 3
15 32 5
58 17 1
36 26 4
64 15 4
62 17 4
35 23 4
16 13 4
40 27 1
3 29 3
31 12 0
57 27 0
29 16 4
25 17 3
24 34 3
44 15 6
32 8 3
35 27 4
36 22 2
65 26 4
31 4 4
34 22 3
10 6 4
26 14 4
38 38 2
56 16 4
30 15 3
19 18 2
42 16 3
63 5 4
9 19 3
40 14 5
26 27 0
48 38 4
20 23 6
50 22 4
65 11 4
7 14 2
42 29 2
62 22 6
32 19 3
66 30 4
25 29 4
37 23 5
56 17 4
20 26 3
46 23 3
29 29 1
42 20 3
49 46 3
49 4 4
70 29 5
39 9 6
61 27 6
39 5 2
25 16 2
37 33 5
22 8 3
25 14 5
41 27 3
27 18 1
19 33 3
53 17 7
36 26 3
38 21 3
30 8 5
36 20 6
50 17 4
16 46 4
61 32 4
39 16 2
20 36 6
61 7 4
52 17 5
75 1 5
66 24 6
10 21 4
8 8 7
25 27 1
50 13 3
33 35 4
31 11 0
25 29 5
44 5 6
26 36 4
24 8 3
34 60 3
32 6 3
28 0 1
25 2 4
13 28 3
24 18 3
31 16 5
62 29 7
27 30 3
40 23 5
42 25 4
25 17 3
25 4 3
48 24 2
31 18 4
62 13 5
40 9 1
22 19 2
34 0 4
49 7 4
48 23 5
78 11 6
41 1 2
25 4 3
80 19 6
56 22 0
45 13 5
37 8 6
62 13 5
22 33 4
53 39 2
56 33 4
54 36 7
47 19 2
42 29 4
35 15 1
48 13 0
27 1 5
62 3 4
28 8 3
59 27 1
1 29 5
51 12 2
47 1 2
41 15 4
33 24 4
63 17 5
26 24 2
19 24 3
28 3 3
34 11 3
25 20 5
