12 15 4
12 1 4
7 43 5
9 19 2
1 11 3
12 17 5
3 21 5
25 0 6
36 18 3
25 22 4
31 35 8
4 28 5
23 2 4
17 29 4
10 12 1
24 30 3
38 22 3
49 16 4
1 29 3
8 14 6
17 34 2
28 15 3
12 15 2
12 8 2
20 20 4
2 28 5
21 26 2
1 16 2
11 43 0
5 36 3
40 9 3
25 13 4
6 2 3
62 33 6
16 28 6
2 27 3
7 51 3
39 5 4
28 15 5
6 28 5
11 8 3
1 2 4
3 30 3
22 18 2
1 20 3
31 21 7
30 24 5
2 18 4
20 3 3
28 0 3
2 5 5
23 15 5
19 17 4
45 14 4
3 10 2
28 15 2
40 16 5
18 7 4
15 35 4
2 28 1
5 13 4
6 28 4
61 28 0
18 7 5
1 11 6
26 32 5
15 36 4
11 29 0
9 27 5
14 6 5
12 6 5
48 7 5
4 2 4
29 26 4
36 35 4
31 25 3
5 44 4
14 17 4
23 19 5
21 9 4
31 34 3
2 22 2
23 34 3
7 17 2
36 16 3
23 8 3
30 16 3
5 22 7
13 19 0
3 23 4
19 54 4
4 40 0
26 14 4
6 31 5
32 5 4
1 32 2
2 25 1
52 29 6
15 17 6
23 21 2
21 21 5
10 21 0
22 9 4
40 23 4
24 40 0
5 37 4
16 23 2
7 23 4
27 13 5
13 11 4
26 28 3
23 10 2
12 37 3
4 32 5
38 17 1
16 26 4
44 15 4
42 17 4
15 23 4
3 13 4
20 27 1
16 29 3
11 12 0
37 27 0
9 16 4
5 17 3
4 34 3
24 15 6
12 8 3
15 27 4
16 22 2
45 26 4
11 4 4
14 22 3
9 6 4
6 14 4
18 38 2
36 16 4
10 15 3
1 18 2
22 16 3
43 5 4
10 19 3
20 14 5
6 27 0
28 38 4
1 23 6
30 22 4
45 11 4
27 14 2
22 29 2
42 22 6
12 19 3
46 30 4
5 29 4
17 23 5
36 17 4
1 26 3
26 23 3
9 29 1
22 20 3
29 46 3
29 4 4
50 29 5
19 9 6
41 27 6
19 5 2
5 16 2
17 33 5
2 8 3
5 14 5
21 27 3
7 18 1
1 33 3
33 17 7
16 26 3
18 21 3
10 8 5
16 20 6
30 17 4
3 46 4
41 32 4
19 16 2
1 36 6
41 7 4
32 17 5
55 1 5
46 24 6
30 21 4
11 8 7
5 27 1
30 13 3
13 35 4
11 11 0
5 29 5
24 5 6
6 36 4
4 8 3
14 60 3
12 6 3
8 0 1
5 2 4
6 28 3
4 18 3
11 16 5
42 29 7
7 30 3
20 23 5
22 25 4
5 17 3
5 4 3
28 24 2
11 18 4
42 13 5
20 9 1
2 19 2
14 0 4
29 7 4
28 23 5
58 11 6
21 1 2
5 4 3
60 19 6
36 22 0
25 13 5
17 8 6
42 13 5
2 33 4
33 39 2
36 33 4
34 36 7
27 19 2
22 29 4
15 15 1
28 13 0
7 1 5
42 3 4
8 8 3
39 27 1
18 29 5
31 12 2
27 1 2
21 15 4
13 24 4
43 17 5
6 24 2
1 24 3
8 3 3
14 11 3
5 20 5
