72 5 4
72 8 4
67 33 5
50 9 2
61 1 3
47 7 5
63 11 5
85 10 6
96 8 3
85 12 4
91 25 8
64 18 5
83 12 4
77 19 4
70 2 1
84 20 3
98 12 3
99 6 4
58 19 3
68 4 6
77 24 2
88 5 3
72 5 2
72 1 2
80 10 4
62 18 5
81 16 2
58 6 2
71 33 0
54 26 3
99 0 3
85 3 4
66 7 3
99 23 6
43 18 6
57 17 3
52 41 3
99 15 4
88 5 5
66 18 5
48 1 3
61 7 4
63 20 3
82 8 2
60 10 3
91 11 7
90 14 5
62 8 4
80 13 3
88 9 3
62 15 5
83 5 5
79 7 4
99 4 4
63 0 2
88 5 2
99 6 5
78 2 4
75 25 4
57 18 1
65 3 4
53 18 4
99 18 0
78 2 5
60 1 6
86 22 5
75 26 4
71 19 0
69 17 5
74 3 5
72 3 5
99 2 5
64 12 4
89 16 4
96 25 4
91 15 3
54 34 4
74 7 4
83 9 5
81 0 4
91 24 3
57 12 2
83 24 3
67 7 2
96 6 3
83 1 3
90 6 3
54 12 7
73 9 0
63 13 4
79 44 4
55 30 0
86 4 4
53 21 5
92 4 4
58 22 2
62 15 1
99 19 6
75 7 6
83 11 2
81 11 5
70 11 0
82 0 4
99 13 4
84 30 0
65 27 4
76 13 2
67 13 4
87 3 5
73 1 4
86 18 3
83 0 2
72 27 3
55 22 5
98 7 1
76 16 4
99 5 4
99 7 4
75 13 4
56 3 4
80 17 1
43 19 3
71 2 0
97 17 0
69 6 4
65 7 3
64 24 3
84 5 6
72 1 3
75 17 4
76 12 2
99 16 4
71 5 4
74 12 3
50 3 4
66 4 4
78 28 2
96 6 4
70 5 3
59 8 2
82 6 3
99 4 4
49 9 3
80 4 5
66 17 0
88 28 4
60 13 6
90 12 4
99 1 4
32 4 2
82 19 2
99 12 6
72 9 3
99 20 4
65 19 4
77 13 5
96 7 4
60 16 3
86 13 3
69 19 1
82 10 3
89 36 3
89 5 4
99 19 5
79 0 6
99 17 6
79 4 2
65 6 2
77 23 5
62 1 3
65 4 5
81 17 3
67 8 1
59 23 3
93 7 7
76 16 3
78 11 3
70 1 5
76 10 6
90 7 4
56 36 4
99 22 4
79 6 2
60 26 6
99 2 4
92 7 5
99 8 5
99 14 6
29 11 4
48 1 7
65 17 1
90 3 3
73 25 4
71 1 0
65 19 5
84 4 6
66 26 4
64 1 3
74 50 3
72 16 3
68 9 1
65 7 4
53 18 3
64 8 3
71 6 5
99 19 7
67 20 3
80 33 5
82 15 4
65 7 3
65 5 3
88 14 2
71 8 4
99 3 5
80 0 1
62 9 2
74 9 4
89 17 4
88 13 5
99 1 6
81 11 2
65 14 3
99 9 6
96 12 0
85 3 5
77 1 6
99 3 5
62 23 4
93 29 2
96 23 4
94 26 7
87 9 2
82 19 4
75 5 1
88 3 0
67 8 5
99 6 4
68 1 3
99 17 1
41 19 5
91 2 2
87 8 2
81 5 4
73 14 4
99 7 5
66 14 2
59 14 3
68 6 3
74 1 3
65 10 5
