62 15 2
62 1 2
57 43 3
40 19 0
51 11 1
37 17 3
53 21 3
75 0 4
86 18 1
75 22 2
81 35 6
54 28 3
73 2 2
67 29 2
60 12 3
74 30 1
88 22 1
99 16 2
48 29 1
58 14 4
67 34 0
78 15 1
62 15 0
62 8 0
70 20 2
52 28 3
71 26 0
48 16 0
61 43 2
44 36 1
90 9 1
75 13 2
56 2 1
99 33 4
33 28 4
47 27 1
42 51 1
89 5 2
78 15 3
56 28 3
38 8 1
51 2 2
53 30 1
72 18 0
50 20 1
81 21 5
80 24 3
52 18 2
70 3 1
78 0 1
52 5 3
73 15 3
69 17 2
95 14 2
53 10 0
78 15 0
90 16 3
68 7 2
65 35 2
47 28 0
55 13 2
43 28 2
99 28 1
68 7 3
50 11 4
76 32 3
65 36 2
61 29 1
59 27 3
64 6 3
62 6 3
98 7 3
54 2 2
79 26 2
86 35 2
81 25 1
44 44 2
64 17 2
73 19 3
71 9 2
81 34 1
47 22 0
73 34 1
57 17 0
86 16 1
73 8 1
80 16 1
44 22 5
63 19 1
53 23 2
69 54 2
45 40 1
76 14 2
43 31 3
82 5 2
48 32 0
52 25 0
99 29 4
65 17 4
73 21 0
71 21 3
60 21 1
72 9 2
90 23 2
74 40 1
55 37 2
66 23 0
57 23 2
77 13 3
63 11 2
76 28 1
73 10 0
62 37 1
45 32 3
88 17 0
66 26 2
94 15 2
92 17 2
65 23 2
46 13 2
70 27 0
33 29 1
61 12 1
87 27 1
59 16 2
55 17 1
54 34 1
74 15 4
62 8 1
65 27 2
66 22 0
95 26 2
61 4 2
64 22 1
40 6 2
56 14 2
68 38 0
86 16 2
60 15 1
49 18 0
72 16 1
93 5 2
39 19 1
70 14 3
56 27 1
78 38 2
50 23 4
80 22 2
95 11 2
22 14 0
72 29 0
92 22 4
62 19 1
96 30 2
55 29 2
67 23 3
86 17 2
50 26 1
76 23 1
59 29 0
72 20 1
79 46 1
79 4 2
99 29 3
69 9 4
91 27 4
69 5 0
55 16 0
67 33 3
52 8 1
55 14 3
71 27 1
57 18 0
49 33 1
83 17 5
66 26 1
68 21 1
60 8 3
66 20 4
80 17 2
46 46 2
91 32 2
69 16 0
50 36 4
91 7 2
82 17 3
99 1 3
96 24 4
19 21 2
38 8 5
55 27 0
80 13 1
63 35 2
61 11 1
55 29 3
74 5 4
56 36 2
54 8 1
64 60 1
62 6 1
58 0 0
55 2 2
43 28 1
54 18 1
61 16 3
92 29 5
57 30 1
70 23 3
72 25 2
55 17 1
55 4 1
78 24 0
61 18 2
92 13 3
70 9 0
52 19 0
64 0 2
79 7 2
78 23 3
99 11 4
71 1 0
55 4 1
99 19 4
86 22 1
75 13 3
67 8 4
92 13 3
52 33 2
83 39 0
86 33 2
84 36 5
77 19 0
72 29 2
65 15 0
78 13 1
57 1 3
92 3 2
58 8 1
89 27 0
31 29 3
81 12 0
77 1 0
71 15 2
63 24 2
93 17 3
56 24 0
49 24 1
58 3 1
64 11 1
55 20 3
